blld8o09oQo80PIIoIdbP9688DIqlbdb	Afterimage d'automne	https://zenius-i-vanisher.com/simfiles/DDR%20A20%20%28Beta%29/Afterimage%20d%27automne/Afterimage%20d%27automne.sm
o6qi6idD9oqIdi81ldQlODqIqIiqlD1d	aftershock!!	
Qo9P1oOoDQIoOb8Dd0PdOdoD1D1Pbd8D	AFTER THE GAME OF LOVE	
l0QP6DiIDIId0oiQiOl8q10DlI96OPiO	A Geisha's Dream	
Ilqd06QqoQd9IlQobq9idPqb1111Q96b	Ah La La La	
il6PIiDq11dD1981dQ00918D96lPQ0iQ	air	
6obQo6d0oQ6QoQql0I60b81IO8IOl1IO	Air Heroes	
ddq1DldlQ990iidO6O99q61bI1966Q0I	ALGORITHM	https://zenius-i-vanisher.com/simfiles/DanceDanceRevolution%20A%20%28AC%29%20%28International%29/ALGORITHM/ALGORITHM.sm
oIPb0iPd8OdDD181dQd8OI18OQDl01QO	ALL MY HEART -この恋に、わたしの全てを賭ける-	https://zenius-i-vanisher.com/simfiles/DanceDanceRevolution%20A%20%28AC%29%20%28International%29/ALL%20MY%20HEART%20-kono%20koi%20ni%2C%20watashi%20no%20subete%20wo%20kakeru-/ALL%20MY%20HEART%20-kono%20koi%20ni%2C%20watashi%20no%20subete%20wo%20kakeru-.sm
PQP1l9qDilqbD0qOqiD8dd86qboI8bob	All My Love	
bdbQoi98Dlb18DiPDPdD801DoOD8619O	Alone	https://zenius-i-vanisher.com/simfiles/DDR%20A20%20%28Beta%29/Alone/Alone.sm
6d8DiDl0i1oldbbo0o60PQ0q96d608Dq	ALPACORE	https://zenius-i-vanisher.com/simfiles/DDR%20A20%20%28Beta%29/ALPACORE/ALPACORE.sm
dbD8PlibPqqdI99901obObb6odqD8qDl	Amalgamation	
dq190Il9iO1bD698ll6ddObIlqdIQ1O9	AM-3P	
Oo91QPdQDd1Od1oQI6IIldbQ1lQ88bO0	AM-3P ("CHAOS" Special)	
808dq8OIq16PP19i1bP0IDP1OqPOlo6q	AM-3P(AM EAST mix)	
dQ1oPoQqD0db8O19P1P0D1oq8I68i1Id	AM-3P -303 BASS MIX-	
9Q081Q0Do0IDDqQi9O61P111QIQd0oQ6	Angelic Jelly	https://zenius-i-vanisher.com/simfiles/DanceDanceRevolution%20A%20%28AC%29%20%28International%29/Angelic%20Jelly/Angelic%20Jelly.sm
Pq1O0qIiQII9PP1Qi6dbi9Pdo88dO8Dq	ANNIVERSARY ∴∵∴ ←↓↑→	https://zenius-i-vanisher.com/simfiles/DanceDanceRevolution%20A%20%28AC%29%20%28International%29/ANNIVERSARY/ANNIVERSARY.sm
9O1O0o8O1qbQ08Q961Ib1iOIDPQid109	Another Phase	
D89QP18016o01qoOi60I6Q19dlOQPbdo	Anti-Matter	
6bdDP91o1II60Qo99D60QI81o6oPlI80	Arrabbiata	
6QdIl8odooDQ0oOQ0IObQqo1lO986PP6	Astrogazer	https://zenius-i-vanisher.com/simfiles/DanceDanceRevolution%20A%20%28AC%29%20%28International%29/Astrogazer/Astrogazer.sm
DibQ8O0bIodbdQo8D681qlqiDqllDPql	A Stupid Barber	
O0O1lPoIIIQ9lbOi90odI0Di80qq16lo	A thing called LOVE	
9DoD10OPQ999IlP0doo69olbOQ680q09	Avenger	https://zenius-i-vanisher.com/simfiles/DDR%20A20%20%28Beta%29/Avenger/Avenger.sm
lQ1QDdooiOO9QPo8q91iD1IqI8Po9ODl	AWAKE	
P8P1dlqi9D111iIDPOP0l9DIO1l6lqO9	BABY BABY GIMME YOUR LOVE	
bqqIiO96di90bdP0QD1biD8DoDQIddOD	Back In Your Arms	
8Q8dP1odl1D9lIbiIO86OPPIoq6qPP1l	Bad Apple!! feat. nomico	https://zenius-i-vanisher.com/simfiles/DanceDanceRevolution%20A%20%28AC%29%20%28International%29/Bad%20Apple%21%21%20feat.%20nomico/Bad%20Apple%21%21%20feat.%20nomico.sm
d0q8IDbqDI686q9Dl09ll0Id6bIio9Pd	Bad Routine	
9qbdq1PiI1O81P1PdioQli66Ob9QiiQP	bag	
lii9bbbIq08b6DIdQ16Q0QOPiOibliIO	Baile Le Samba	
ObP1P1OoDII9b9ll698Q981ilIddb8Id	BALLAD FOR YOU～想いの雨～	
9ib91bdq6i11l69d081qDD989Q0qO0qI	BALLAD THE FEATHERS	
18id0bi1Q6lbl0091iP0QoOIq9DDPo9I	bass 2 bass	https://zenius-i-vanisher.com/simfiles/DanceDanceRevolution%20A%20%28AC%29%20%28International%29/bass%202%20bass/bass%202%20bass.sm
dOb880lOloIIod00PQ1iQOQqlOOQ0Ql0	Be a Hero!	https://zenius-i-vanisher.com/simfiles/DanceDanceRevolution%20A%20%28AC%29%20%28International%29/Be%20a%20Hero%21/Be%20a%20Hero%21.sm
d18DI8bO1lql60Ol1dqQlI8qIobl191P	Beautiful Dream	
d0IiI99IlI00lq606l68qOIl8PidiOlO	Beautiful Inside (Cube::Hard Mix)	
00q86iQQIIiOlqi6Doqi6b9PiOodo10O	Believe	https://zenius-i-vanisher.com/simfiles/DanceDanceRevolution%20A%20%28AC%29%20%28International%29/Believe/Believe.sm
P0O81Dl9Oiiid8bdOi0oqbD8DqolObbP	BE LOVIN	
OO1oqdIPP80QdoP11QP61OdDb0lI1qIq	BLACK JACKAL	https://zenius-i-vanisher.com/simfiles/DDR%20A20%20%28Beta%29/BLACK%20JACKAL/BLACK%20JACKAL.sm
8IdlOq1qI8OO1PP88I6olPiI6IqqqIIO	Blew My Mind	
PP9QDQ0IQQID00P61d8qdDdP09b19iiI	Blind Justice ～Torn souls, Hurt Faiths ～	
oQ0bqIQ8DdPlilO000DQloOo6Od8IdQ6	Bloody Tears(IIDX EDITION)	
I9Ob6PlIiOQl6iQ6qO6QO0iQ1ld9DDO0	BLSTR	https://zenius-i-vanisher.com/simfiles/DDR%20A20%20%28Beta%29/BLSTR/BLSTR.sm
PO68qOQI1oo8iQidQ9iIi9o9PPOD9OP6	Blue Rain	
18ibQ9qbqOI91Q1iiiOd990OPo1q1dPI	Bombay Bomb	
QbD9QQP9bqoD00bQQl8obibP9PloQ9Qo	Boss Rush	
l81l981iPod0PDIIObIldoQb6Ol9o1Iq	Bounce Trippy	https://zenius-i-vanisher.com/simfiles/DDR%20A20%20%28Beta%29/Bounce%20Trippy/Bounce%20Trippy.sm
D0dI08oDqi11Oo819D6ob1dlDbPlIPl0	Brazilian Anthem	
bqQ1OQDidQD8QbIqql06O6o1QD6oOodP	BRE∀K DOWN！	
6DP8POdO1PiP0D8il08Po6iD8oI9Pidl	Break Free	https://zenius-i-vanisher.com/simfiles/DanceDanceRevolution%20A%20%28AC%29%20%28International%29/Break%20Free/Break%20Free.sm
DblIbDd6lQQQoO9bloOI9iIqO1IiQoID	BRILLIANT 2U	
d11l6160iiP1bDbQPQl0Pi8lddlld80i	BRILLIANT 2U ("STREAM" Special)	
6l0iQ18D0I00P89lIqI8bl9biIOi018O	BRILLIANT 2U (AKBK MIX)	
i18OPo6l8Q6bo9q0qP6889IDqoP8O0Qq	BRILLIANT 2U(K.O.G G3 MIX)	
DbPodlqiOQdD88bo8lPO9D6iql1DO8P0	BRILLIANT 2U(Orchestra Groove)	
iIP09bOq1l1b9b1l011IDIQ6Iill90Io	BROKEN MY HEART	
i86qD6Pl61dPI0Q9db1P8bl1ii99q1lD	BURNING HEAT！（3 Option MIX）	
ii6Oooool0IoOqi1qdDo96QIil6IoOq0	BURNIN' THE FLOOR	
QdbPPPDlIQiI191qPdblO01O8P8o6D68	BURNIN' THE FLOOR(BLUE FIRE mix)	
6dQQd1d1OQlqQdQ98i01DQ1i9P6QDQdQ	BUTTERFLY (20th Anniversary Mix)	https://zenius-i-vanisher.com/simfiles/DDR%20A20%20%28Beta%29/BUTTERFLY%20%2820th%20Anniversary%20Mix%29/BUTTERFLY%20%2820th%20Anniversary%20Mix%29.sm
6Qq1q91q8iIPlI89qDq96bO8QDD0qOql	B4U	
6boDb6Pdd6QDP1oPdlQ0Qo1ld0lQb6P6	B4U ("VOLTAGE" Special)	
POIDil00didIo98D10loIObibPOob88O	B4U(B4 ZA BEAT MIX)	
DObld6O6OdblOo1di9dlP86DO909O6qI	cachaca	
68dqbIdOiiiiddlbb1OD66qq6d80I6D8	Can Be Real	
1Qqo9bID18OdiI1Qb0lP9DIqIO6ldPOP	CANDY♡	
OPbqldiq0dQIo1011086IOl1qbOloOl9	CANDY☆	
0qP01Q60boPPlQ8qO6O6q89iI91Pl0PP	CANDY☆(X-Special)	
ioi6db99oOPPDd1db888D6oi6bb06o0P	CAN'T STOP FALLIN' IN LOVE	
DOqPd1Iid6oObd8i96I9oo8obbODb96o	CAN'T STOP FALLIN' IN LOVE ～SPEED MIX～	
8IdP90DQDi9bqodPqDQIIqOqOO08PPio	CAN'T STOP FALLIN' IN LOVE -super euro version-	
Iqo9PQiPbq8Q0I6io6lPIDi608lQqbbq	CaptivAte～誓い～	
8Io6oi89Q8DblI8IPdPPI0q98Ql9o98Q	CARTOON HEROES (20th Anniversary Mix)	https://zenius-i-vanisher.com/simfiles/DDR%20A20%20%28Beta%29/CARTOON%20HEROES%20%2820th%20Anniversary%20Mix%29/CARTOON%20HEROES%20%2820th%20Anniversary%20Mix%29.sm
P6id8qqolbP0oqO060OOqbl60DI9iQoQ	Catch Our Fire!	https://zenius-i-vanisher.com/simfiles/DanceDanceRevolution%20A%20%28AC%29%20%28International%29/Catch%20Our%20Fire%21/Catch%20Our%20Fire%21.sm
i0bdP6II6dqb6lbQQ9q9OQq68i1qPddO	CELEBRATE NITE	
O6q1o06Po9lQbqOl08Io1obqQ9QPi09b	CELEBRATE NITE(EURO TRANCE STYLE)	
bd8o99iPI9lqOl1Q8P68lbQOlo8Oq1qO	CENTAUR	
qD8Q180QlIi11o1IiI6DPoqolqoD61Ib	CG Project	
q1q8IlPI1111D8IqiQ190qIoP0b0bIIo	Chance and Dice	
8o1iQPiId8P6Db9Iqo1Oo119QDoq8qQ8	CHAOS	
b16OP1o9qb6bQd66qOl98iq0boiQP919	CHAOS Terror-Tech Mix	https://zenius-i-vanisher.com/simfiles/DanceDanceRevolution%20A%20%28AC%29%20%28International%29/CHAOS%20Terror-Tech%20Mix/CHAOS%20Terror-Tech%20Mix.ssc
1iQIIPdQQOOlP9l90oPdIi60D9OOlqoQ	chaos eater	
dd80OooqdOIi9O60i91PDdIPIbIiiD66	Children of the Beat	
P8obb0oQq1lbb6Do01PPDI1o8ooO6Pb0	Chinese Snowy Dance	
ioDOIO9iP8qqPiP9io9Ib1I91OoQ0q0O	CHOCOLATE PHILOSOPHY	https://zenius-i-vanisher.com/simfiles/DanceDanceRevolution%20A%20%28AC%29%20%28International%29/CHOCOLATE%20PHILOSOPHY/CHOCOLATE%20PHILOSOPHY.sm
P8DQP9QIioPdi9IO6q0100PlQOIl86I9	Chronos	
d18bbq1l699OP9Di6q8oqD9oPb1o1P6I	Chronos (walk with you remix)	https://zenius-i-vanisher.com/simfiles/DanceDanceRevolution%20A%20%28AC%29%20%28International%29/Chronos%20%28walk%20with%20you%20remix%29/Chronos%20%28walk%20with%20you%20remix%29.sm
IO0IbQPOP6q8OddoiO99qq9I81l90D1i	Clarity	https://zenius-i-vanisher.com/simfiles/DDR%20A20%20%28Beta%29/Clarity/Clarity.sm
d91lIllbboPd668QP88I06Q6QqooQiO1	Cleopatrysm	
odOQ1d1i6oil81b1QIDP6dOqqdooD918	Colors ～for EXTREME～	
ilqiIlDdiQQ0oOIP8bPobDQqP0O90Q08	COME BACK TO MY HEART	
oIII9lI0q6i9Q0b18ldoI6o0PQ0qqD01	Come to Life	https://zenius-i-vanisher.com/simfiles/DanceDanceRevolution%20A%20%28AC%29%20%28International%29/Come%20to%20Life/Come%20to%20Life.sm
1Ol1i86OQd61IlqPb9O1060l0OQDoDQI	Condor	
i19IOi90Dq90ll989iIdOP9diodqi968	Confession	
dO9b8Id9QQ8DOO69Q0lqi6O9QlDPIPl9	Cosmic Hurricane	
9QIo1lbD1ldlqPO0iD68io69Pd8b01Do	Cosy Catastrophe	https://zenius-i-vanisher.com/simfiles/DanceDanceRevolution%20A%20%28AC%29%20%28International%29/Cosy%20Catastrophe/Cosy%20Catastrophe.sm
1DD68qQdqQ0i6bQ61ddQ06ql1D6O1l6P	Crazy Control	
i0dqDPqDll9il0b6qoDPd19OQ0qO9qDO	CRAZY♥LOVE	
OdQqDiIDbD6ioi60ob6lDOlD8oio9l0b	Crazy Shuffle	https://zenius-i-vanisher.com/simfiles/DDR%20A20%20%28Beta%29/Crazy%20Shuffle/Crazy%20Shuffle.sm
Q0o8olIPb1iOo0loPPQI0PddI0qlb1Db	CROSS	https://zenius-i-vanisher.com/simfiles/DDR%20A20%20%28Beta%29/CROSS/CROSS.sm
ilIbq9Db1d86PIo0b96qdd0oPOQ6bqi1	CURUS	
di9ddbd1lb80q98ODdod0ODQ0q6PdQP1	CUTIE CHASER	
doQI0i6lQbOo66DOi6olPqOPqIqO8Qd1	CUTIE CHASER(MORNING MIX)	
ibl00b69Oli68l96d6o1P1ob8QPillbO	Cytokinesis	https://zenius-i-vanisher.com/simfiles/DanceDanceRevolution%20A%20%28AC%29%20%28International%29/Cytokinesis/Cytokinesis.sm
ldlqDQ0bb8d9do86o898P0qo1OlD88qD	Daily Lunch Special	
Oi1DI99DO6i6llQ8DDD6oDqOQqiP118d	DANCE ALL NIGHT (DDR EDITION)	https://zenius-i-vanisher.com/simfiles/DanceDanceRevolution%20A%20%28AC%29%20%28International%29/DANCE%20ALL%20NIGHT%20%28DDR%20EDITION%29/DANCE%20ALL%20NIGHT%20%28DDR%20EDITION%29.sm
I8ql1i90i80oDO0Q9qdIliIqPq66lQd0	Dance Celebration	
98D001P6b696O18P8qiIOl811bq1oQ16	Dance Celebration (System 7 Remix)	
6lQ9iQdq8P0Q11q9O8dbl9Q9Pi8bIb98	Dance Dance Revolution	
6o966dbdo9dPIil6qQ09d1I0o0Qld611	Dance Dance Revolution(X-Special)	
Io9i8oQlbO1QqIdbbDPQl6b00OIPlIOP	Dance Floor	
QbI1i8Q8o06qQQIqllQ6091l998D0qIi	Dance Partay	
ddOqqDI91bqqiOoll6I0i16i1P18019q	Dancer in the flare	https://zenius-i-vanisher.com/simfiles/DanceDanceRevolution%20A%20%28AC%29%20%28International%29/Dancer%20in%20the%20flare/Dancer%20in%20the%20flare.sm
DdIbd6Pbl910P6QOqD6iQI0l0b1qdI8q	dazzle	
IPdDlblblqO1do9IQbDoi0iOoPDoiDlI	Dazzlin' Darlin	
69l8lOiooPPPqb9Io9Il01dPD0Q988Iq	Dazzlin' Darlin-秋葉工房mix-	
8dbiodDo1i6IolDQdqdOoqDDD90q6liQ	DDR MEGAMIX	https://zenius-i-vanisher.com/simfiles/DanceDanceRevolution%20A%20%28AC%29%20%28International%29/DDR%20MEGAMIX/DDR%20MEGAMIX.sm
P98dl8qdoilqbPqIO86ood601o1696D8	DEAD END	
PooiIP8qP0IPd9D1Ibi6l9bDoqdi9P8O	DEAD END ("GROOVE RADAR" Special)	
6iO8d9ld00I6lDIO6qbOldP99oqloqb9	Dead Heat	https://zenius-i-vanisher.com/simfiles/DDR%20A20%20%28Beta%29/Dead%20Heat/Dead%20Heat.sm
il0QbI6IOIidllO108olqd8i9Pb1Oq8Q	Decade	
QQldo10ObPPQPlliODiDIIl0Q1oPoo61	ΔMAX	
PI1DiP0bIi8PodP6O1i8P0P1i8iI1oD8	Desert Journey	
9dD6dlq01qd80loD6OOQb60ql6P6068O	Destination	
98q8616ddDIqdo1dbqbO0Po96oldo1Oo	DESTINY	
1diQi81loIodIdOlQ8Pd6Qd8b69Q1DP8	Destiny lovers	
QPol19bIb009IDOPildbi1QPdPlO0dq9	Determination	https://zenius-i-vanisher.com/simfiles/DanceDanceRevolution%20A%20%28AC%29%20%28International%29/Determination/Determination.sm
19b01l0QPiDlDQb6lqd0dQ8Qlld6Dl6l	Diamond Dust	
QD6b8i08P1IQloIPOPiqlIPoDlPi9DPI	Diamond Night	
0dOOOolo0P6180OQDo16DdO6o6D8O8lQ	DIGITAL LUV	https://zenius-i-vanisher.com/simfiles/DDR%20A20%20%28Beta%29/DIGITAL%20LUV/DIGITAL%20LUV.sm
1i81dQboQ91QbdO9d6bQ1Pi00dPP01li	Din Don Dan	
I8b69IdbID0Di06ldo6o1lb1IdI89Iqo	dirty digital	
6i000qlo9PD9oi9I9Qb990D6D9i19699	Dispersion Star	
0DODq0P9Qi6i6q8QPoPPOiOi6ib0188b	District of the Shadows	https://zenius-i-vanisher.com/simfiles/DDR%20A20%20%28Beta%29/District%20of%20the%20Shadows/District%20of%20the%20Shadows.sm
8Pb6oPdbO6lo8lbiQ181IDidI9ll8q80	DIVE TO THE NIGHT	
OO0QbD9D6QQIb10Q9IDOQd8odb6ob6qP	DoLL	
1q6obddbql8lQdPI19liD6PdQ0dPIODd	Don't Stop!～AMD 2nd MIX～	
lPDqbq6OIb810i8bqIo1i1olol1OlP9l	Do The Evolution	
lldPQPDP0qq8iqQ910l8b8PoQ6O668Q0	DOWNER & UPPER	https://zenius-i-vanisher.com/simfiles/DDR%20A20%20%28Beta%29/DOWNER%20%26%20UPPER/DOWNER%20%26%20UPPER.sm
PD9lP16dllbPqbdIO0Ii0I8D1I90QIIl	Dragon Blade	
89ooi0i98Qlq9PloIl1b190DIo8Do16l	Dreamin’	
b08D1ODPP0IqlIl91dDDdD1d0lD8bP1d	dreaming can make a wish come true	
8bqd0Oibbo8q81QdODqdl1OOi1l99O88	DREAMING-ING!!	https://zenius-i-vanisher.com/simfiles/DanceDanceRevolution%20A%20%28AC%29%20%28International%29/DREAMING-ING%21%21/DREAMING-ING%21%21.sm
d9qd6lI0ddbQ068dq1oD8o6QDIi6blDO	Dream Machine	
ii119ll8dOQ8IQqi1IOP1o8DIQbqo8Pi	dream of love	
ObiIq6PDlOiPd0d1oP8IIQbqiq09IDII	DROP	
Q0OiPQQ8IbIDq08IO9Io0qDdoDPPdd1q	DROP OUT	
d0P01d9q8oOd8OP1bQPoqlq96906PqPD	DROP OUT(FROM NONSTOP MEGAMIX)	
8O0D9P6l9P9ooQdODioDIdQPq6DiDlbl	DROP THE BOMB	
I0b6lIP691dOOI8PqDDlbPid9iO8o0lO	DROP THE BOMB(SyS.F. Mix)	
08PiiDq6b1oQ8OIIbDql0bDbIID0b1iP	Drop The Bounce	https://zenius-i-vanisher.com/simfiles/DDR%20A20%20%28Beta%29/Drop%20The%20Bounce/Drop%20The%20Bounce.sm
PP9q1DDi0liP1P00lqIoIbbqo9QqlIqP	Dummy	
QDP0i688bQi1Idqil1dOqDdPdoIPP6Q0	DXY!	
1QIPID18qib8D9Oo9lOo8I6DPi9qiod6	DYNAMITE RAVE	
dd8loQPD0I86DiIql8b8o9qbO8l0d9Q9	DYNAMITE RAVE ("AIR" Special)	
iQo0QOoI6bOPQlbb9ldOo9lbdD1idiOO	D2R	
1O9P1DqQQqObOQPP6Il989qDqi0bQ8Qb	D2R ("FREEZE" Special)	
bPD6ObloQPOOiQb1DbQDdilodiddlIlb	ECSTASY	
Dd6lP00DPqIb0d6iqOdlO08l69l6q1di	ECSTASY (midnight blue mix)	
9i0q91lPPiO61b9P891O1i86iOP1I08O	EGOISM 440	
96Qo1idlD9o8q9qIdiDl18l0O06Qo108	Electric Dance System Music	https://zenius-i-vanisher.com/simfiles/DanceDanceRevolution%20A%20%28AC%29%20%28International%29/Electric%20Dance%20System%20Music/Electric%20Dance%20System%20Music.sm
9d0oQdIolIb0Po9b06QOiOP60IQlb8qO	Electrified	
li0IboIqq8qddDP0Oi1Q9i8OPoD88IQl	Electronic or Treat!	
IPi69l86oqdDd8qoll61166D8969869I	Electro Tuned ( the SubS Mix )	
OiIOPd80d9PQQIbidO6ObioboO88OD9l	Elemental Creation	
b60odbPO1IQd6d0qPIi1dQODq16i9811	Elysium	
OdlOPPblPlbbldOdqblI06Dd1q00PPo9	Emera	https://zenius-i-vanisher.com/simfiles/DanceDanceRevolution%20A%20%28AC%29%20%28International%29/Emera/Emera.sm
8liDbidQoI6Q01lO9iibIdboIiDl66Qo	e-motion	
1i10oIqlooQbOqO9qiodbIliilP1I06b	Empathetic	
d8oDqIQOoD6DQoQbOIP9I6DPPOl89lo6	ENDLESS	https://zenius-i-vanisher.com/simfiles/DDR%20A20%20%28Beta%29/ENDLESS/ENDLESS.sm
PO9Pl1q896bDDl89qQb98D80DQoPio1I	ENDYMION	https://zenius-i-vanisher.com/simfiles/DanceDanceRevolution%20A%20%28AC%29%20%28International%29/ENDYMION/ENDYMION.sm
lb19I8d0DPb88QDQlP616lDqoboli90O	Engraved Mark	
D81Pq66DQPiQdliqIPl0ioPOi9OlQoQ9	era (nostalmix)	
odQbP0bQqD89PolQ96II0PiqQQIddPi6	escape	
qPDQbQ6lOqqbI9Plb6o9lld0ddIP8oiP	esrev:eR	
Qb6PqOQO8Qd8i91D018olPiD01PbQ061	Eternal Summer	https://zenius-i-vanisher.com/simfiles/DanceDanceRevolution%20A%20%28AC%29%20%28International%29/Eternal%20Summer/Eternal%20Summer.sm
OqIlb9PQIo0Io90PIQi6q86dO8iP19Oi	ever snow	
61Q6Q8OOiiQIbIi0l6l10qQ0Ii8P0Qb6	Every Day, Every Night(NM STYLE)	
81O10b1Oob9blo0888PQbd1I6bP0b8q9	Everything I Need	
iOPbIi1b99819b9QiD8QbdPbq0DqO0DO	exotic ethnic	
9QlqQb9qO008DIPbq8DOlP60P110DPi1	Far east nightbird	https://zenius-i-vanisher.com/simfiles/DanceDanceRevolution%20A%20%28AC%29%20%28International%29/Far%20east%20nightbird/Far%20east%20nightbird.sm
bIloQ900Iq01ql6ddP9idIb6iQ11i9D6	Far east nightbird kors k Remix -DDR edit ver-	https://zenius-i-vanisher.com/simfiles/DanceDanceRevolution%20A%20%28AC%29%20%28International%29/Far%20east%20nightbird%20kors%20k%20Remix%20-DDR%20edit%20ver-/Far%20east%20nightbird%20kors%20k%20Remix%20-DDR%20edit%20ver-.sm
8QbqP80q9PI8bbi0qOoiibOQD08OPdli	Fascination ～eternal love mix～	
O6llIdODQD6oDQ6QiPQDOlob9i8l6qib	Fascination MAXX	
ObIOQ6id8DOdlQlil8819ObqoDQIIoiO	F4SH10N	https://zenius-i-vanisher.com/simfiles/DDR%20A20%20%28Beta%29/F4SH10N/F4SH10N.sm
98PiPl8P0qlq8dd8P60Iq6dq899lbQDI	Feelings Won't Fade(Extend Trance Mix)	
qOdib0OIO1qOdiQiOi9qIiQiO91idbQq	Fever	
liiPP608Oqbbb1Do88DPolOlQiq0Di60	Find The Way	
DiqobPO1iliqP6DbQiDodPIPDiQO96dl	Find You Again	
PlqI9Q1I6qdqb0IolOl1qP0bOQP0ibPP	FIRE	
0ibD9Oio99IlQ0di916lId0bi08IPD9b	FIRE FIRE	
qqDOddP66Ol1q1IIOb1OPO68DP1ood1i	Firestorm	https://zenius-i-vanisher.com/simfiles/DDR%20A20%20%28Beta%29/Firestorm/Firestorm.sm
9Di9ODOOl8PDQiO1O6o8lD16QlI609ob	First Time	https://zenius-i-vanisher.com/simfiles/DanceDanceRevolution%20A%20%28AC%29%20%28International%29/First%20Time/First%20Time.sm
8ll9P9bOloIqbI0O9PboP9li1iloIPPd	Flight of the Phoenix	
dQD6lbPO66DllOb1i0IoqDqbii0IOQi9	Flourish	
dDOdPQOqD6P68dIOl6O6I8q99Q6dd9Ob	Flow	
0D096II0i9l0doPlbPQbiPo1IQDDoOP0	Flow (True Style)	
O111bDqd0oQ1O8IqiIDQq091l1IDO8oI	Flow (Jammin' Ragga Mix)	
q08PbOPPbPobob0OII096bP9iil9908D	FLOWER	
d96OiPiOIboqI8o6PIDO8D9qPb9P18il	Fly away	
DQI8O1bD9Oi9i90i0DqqOqbll91IiQI1	Fly away -mix del matador-	
Dq8b8DPD06Q8qob8OOiQIlOdD8QQD0q9	Fly far bounce	https://zenius-i-vanisher.com/simfiles/DanceDanceRevolution%20A%20%28AC%29%20%28International%29/Fly%20far%20bounce/Fly%20far%20bounce.sm
ObI1oo6QlO981880DDDOlo8bQobI0I9P	Follow Tomorrow	
Q8Ioq8POo69ol8bPiOPQPq61oqoPo0DO	Forever Sunshine	
PPddP6OOldodoOPqiId19Pd919OOid61	Freedom	
dd8PodO0ilIQQb0P0OQPDiodI9biP91d	Freeway Shuffle	
8l0ld8Oq86P09lb91DdD9OliiPq9oq9D	Freeze	
IQ9bDo1dPbIo0ODQiObbQ99iP1bOi8iI	Frozen Ray ～for EXTREME～	
I0Ql0Di1qD6i0Qq1ql0qPb19q0IQ6iO9	FUJIMORI -祭- FESTIVAL	
i6Q00D16PbbQPl19oibiiQ6qQD01D6o8	Funk Boogie	
9i6dOd608qb0IlqoDIPb8q1o8q1ddQQd	FUNKY SUMMER BEACH	
idIibqoooOlQ1DId8lOidd6il0bdoql8	GAIA	
69qoD0l6olQqqbl09b069q898b600I6o	Gamelan de Couple	
Dq0Iio09Pb9iD0lbb0I0qd8Q8i10II09	GENOM SCREAMS	
olIo8PdO8dq16QqDIQboQq6oPqDO9qoo	Get Back Up!	
Pq0Qq0OQqlPDQOld8bddlIDPD89o8bO8	Get On Da Floor	https://zenius-i-vanisher.com/simfiles/DDR%20A20%20%28Beta%29/Get%20On%20Da%20Floor/Get%20On%20Da%20Floor.sm
b8dqI0Iq60iQPPobiiQ8O6PiIqdodDiQ	GIRIGILI門前雀羅	
d9llb88lDI1q0QI10P01lqIqlI6QO0Dl	Give Me	https://zenius-i-vanisher.com/simfiles/DDR%20A20%20%28Beta%29/Give%20Me/Give%20Me.sm
9IdoP1ld9098PI90QQ6bP0Idl1ibo80D	Glitch Angel	https://zenius-i-vanisher.com/simfiles/DDR%20A20%20%28Beta%29/Glitch%20Angel/Glitch%20Angel.sm
11dQb0qIdbO098ObDqOQQ8Ili9Il0lOd	Go For The Top	
DPo0bi8Dibli118P6D981oQIPPQI01lo	Go↓Go↑Girls&Boys!	
dqPDQ8Pb68iib8bIIPld10Q0oD8l600o	going up	
dIdDQD1Q8oPQ90Q1DPbiQI661qD9oi6I	Golden Arrow	https://zenius-i-vanisher.com/simfiles/DDR%20A20%20%28Beta%29/Golden%20Arrow/Golden%20Arrow.sm
ib8o1iD68il66olQ1lddIPi0lIb9dd1I	GOLD RUSH	
b0Po680ibI600ObOi6qqidI06oqo0Olq	GORGEOUS 2012	
lqOQbO0ql96IdDdD689o9PI1iI8Q1Ibi	Gotta Dance	
q6qI6llb69D1IQq0OiP8OD06Qioob91Q	GRADIUSIC CYBER ～AMD G5 MIX～	
10oQOoD00O1ql8qD88dI0i0biP69blq6	GRADUATION ～それぞれの明日～	
Ib01P6O8OPl8qqQi9QO6dii18ID69I8P	Grand Chariot	https://zenius-i-vanisher.com/simfiles/DanceDanceRevolution%20A%20%28AC%29%20%28International%29/Grand%20Chariot/Grand%20Chariot.sm
I90bd6obO890P0d1iiPD0dol8o8QloQD	Grip & Break down !!	https://zenius-i-vanisher.com/simfiles/DanceDanceRevolution%20A%20%28AC%29%20%28International%29/Grip%20%26%20Break%20down%20%21%21/Grip%20%26%20Break%20down%20%21%21.sm
890q91iIbO96OOD10Qlob6qOObQoq1bd	Habibe (Antuh muhleke)	
l6qQi9qlO8diPd18dl6DdqPid01P91iQ	Ha･lle･lu･jah	https://zenius-i-vanisher.com/simfiles/DanceDanceRevolution%20A%20%28AC%29%20%28International%29/Ha-lle-lu-jah/Ha-lle-lu-jah.sm
8OIqIi996QI18Oo0q8iiiO8bbb6dI1l6	HANDS UP IN THE AIR	http://zenius-i-vanisher.com/simfiles/DanceDanceRevolution%20A%20%28AC%29%20%28International%29/HANDS%20UP%20IN%20THE%20AIR/HANDS%20UP%20IN%20THE%20AIR.sm
